feature,class,count,mean,std,min,p01,p05,p25,p50,p75,p95,p99,max
part_logerel,Hbb,5000,2.074460744857788,0.30227553844451904,1.1348819732666016,1.4194385313987732,1.5917896211147309,1.8623257875442505,2.0665889978408813,2.280534565448761,2.5816588640213016,2.789993042945862,3.060772657394409
raw_dR,Hbb,5000,0.12697768211364746,0.06653941422700882,0.001419229549355805,0.017714346665889027,0.036524059064686296,0.07898595184087753,0.11747077852487564,0.16444335505366325,0.2471024334430695,0.32329757750034377,0.6313563585281372
charge,Hbb,5000,-0.012799999676644802,0.7245937585830688,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,1.0
isChargedHadron,Hbb,5000,0.42660000920295715,0.4945831000804901,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
isNeutralHadron,Hbb,5000,0.2329999953508377,0.42274224758148193,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
isPhoton,Hbb,5000,0.241799995303154,0.4281737506389618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
isElectron,Hbb,5000,0.047600001096725464,0.21291838586330414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
isMuon,Hbb,5000,0.050999999046325684,0.21999773383140564,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
d0_tanh,Hbb,5000,-0.0019136673072353005,0.1671486347913742,-0.9999997019767761,-0.6423416310548782,-0.2392280399799347,-0.003088239405769855,0.0,0.0021277207997627556,0.2216135397553444,0.5698682808876039,0.9999987483024597
d0err_clip,Hbb,5000,0.005750519689172506,0.005530527792870998,0.0,0.0,0.0,0.0,0.009499999694526196,0.010999999940395355,0.013000000268220901,0.014399999752640724,0.016499999910593033
dz_tanh,Hbb,5000,0.001478639547713101,0.20035554468631744,-0.9995326399803162,-0.7074413460493088,-0.32029206752777095,-0.0034189513535238802,0.0,0.009773183846846223,0.3156530246138578,0.7613016480207454,0.9995912909507751
dzerr_clip,Hbb,5000,0.01893731951713562,0.020971592515707016,0.0,0.0,0.0,0.0,0.028300000354647636,0.031599998474121094,0.03956500124186956,0.0820000022649765,0.08500000089406967
d_eta,Hbb,5000,-0.00024533309624530375,0.10175507515668869,-0.38509613275527954,-0.24220940709114075,-0.165011066198349,-0.06991178542375565,-0.0015346556901931763,0.069920614361763,0.16592421978712088,0.23404242768883732,0.36186373233795166
d_phi,Hbb,5000,-0.002405573381111026,0.10094991326332092,-0.5728104114532471,-0.23369191750884055,-0.16441814601421356,-0.07147371582686901,-0.004210710525512695,0.06632082350552082,0.16045223325490954,0.24210217460989958,0.5161541700363159
part_pt_log,Hcc,5000,2.1590161323547363,0.3216204345226288,1.2132959365844727,1.4386718833446503,1.6378277361392974,1.9362939596176147,2.1550652980804443,2.378334105014801,2.695899975299836,2.885091931819916,3.3504538536071777
part_e_log,Hcc,5000,2.1760222911834717,0.385425865650177,1.0383212566375732,1.3601175165176391,1.5508913218975067,1.9162416756153107,2.1572768688201904,2.430853545665741,2.8351297855377195,3.1306823229789735,3.554915189743042
part_logptrel,Hcc,5000,2.1484453678131104,0.29500728845596313,1.143437385559082,1.4989084923267364,1.6608517527580262,1.9402526915073395,2.148409366607666,2.3477470874786377,2.6348788857460024,2.820448398590088,3.16353440284729
part_logerel,Hcc,5000,2.1363484859466553,0.298507958650589,1.1304585933685303,1.4557356345653534,1.644672018289566,1.9315165281295776,2.1388213634490967,2.342872381210327,2.630014801025391,2.807417399883271,3.141706705093384
raw_dR,Hcc,5000,0.1311551332473755,0.0697721540927887,0.0037633059546351433,0.021004111114889385,0.03957570008933544,0.08156020939350128,0.12075896188616753,0.16734232380986214,0.2583965763449669,0.3516792377829553,0.649393618106842
charge,Hcc,5000,-0.00559999980032444,0.7155198454856873,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,1.0
isChargedHadron,Hcc,5000,0.48399999737739563,0.4997439682483673,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
isNeutralHadron,Hcc,5000,0.23720000684261322,0.4253659248352051,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
isPhoton,Hcc,5000,0.2508000135421753,0.4334736168384552,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
isElectron,Hcc,5000,0.01360000018030405,0.11582331359386444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
isMuon,Hcc,5000,0.014399999752640724,0.119132861495018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
d0_tanh,Hcc,5000,0.0015009976923465729,0.09217715263366699,-1.0,-0.24917740315198897,-0.058823449350893495,-0.00029114651260897517,0.0,0.0011327912798151374,0.06398015543818482,0.2677423226833344,1.0
d0err_clip,Hcc,5000,0.005618180148303509,0.005554803181439638,0.0,0.0,0.0,0.0,0.008799999952316284,0.010999999940395355,0.013000000268220901,0.014399999752640724,0.01759999990463257
dz_tanh,Hcc,5000,-0.00039486971218138933,0.1023143082857132,-0.9999077916145325,-0.36756300121545793,-0.10080419927835464,-0.0013761799782514572,0.0,0.0013699285045731813,0.1013102095574142,0.3170107057690622,0.995712399482727
dzerr_clip,Hcc,5000,0.0188504196703434,0.021629123017191887,0.0,0.0,0.0,0.0,0.028300000354647636,0.031599998474121094,0.07500000298023224,0.08500000089406967,0.08820000290870667
d_eta,Hcc,5000,-0.0029758072923868895,0.10596007108688354,-0.6344285607337952,-0.26487870514392853,-0.17253482341766357,-0.07327398657798767,-0.0028371065855026245,0.06918316334486008,0.16614820957183837,0.24025079846382152,0.48622167110443115
d_phi,Hcc,5000,-0.001984386472031474,0.10406483709812164,-0.3927539587020874,-0.24320600286126137,-0.16599903404712676,-0.07277691923081875,-0.003635273315012455,0.06810929626226425,0.16627905815839772,0.250511700809002,0.510077714920044
part_pt_log,Hgg,5000,1.9211596250534058,0.3271593153476715,0.8645691871643066,1.2367392921447753,1.4160534739494324,1.6828460991382599,1.9117352962493896,2.1366161704063416,2.4844035148620605,2.7380891871452353,3.118401050567627
part_e_log,Hgg,5000,1.9345777034759521,0.3935660421848297,0.8584378361701965,1.1341655218601228,1.323446089029312,1.6595885753631592,1.9148980975151062,2.189201772212982,2.6195325136184695,2.9558955883979827,3.527113676071167
part_logptrel,Hgg,5000,1.9108785390853882,0.303322434425354,0.9892105460166931,1.2797797513008118,1.4388867020606995,1.6955687701702118,1.8985108733177185,2.108412981033325,2.43066041469574,2.6623643946647646,2.9444961547851562
part_logerel,Hgg,5000,1.897364854812622,0.307978093624115,0.920394241809845,1.2287474715709685,1.42059406042099,1.6774189174175262,1.8889840245246887,2.10111266374588,2.4265389323234556,2.664455082416535,2.9118330478668213
raw_dR,Hgg,5000,0.12845280766487122,0.06909240037202835,0.0012622586218640208,0.016268362514674662,0.03637516051530838,0.07925908267498016,0.1188519112765789,0.16521793976426125,0.2530423998832703,0.3396503880620008,0.625963568687439
charge,Hgg,5000,-0.02459999918937683,0.6876007318496704,-1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,1.0
isChargedHadron,Hgg,5000,0.46959999203681946,0.4990749955177307,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
isNeutralHadron,Hgg,5000,0.3034000098705292,0.4597264230251312,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
isPhoton,Hgg,5000,0.2231999933719635,0.41639140248298645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
isElectron,Hgg,5000,0.00139999995008111,0.03739037364721298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
isMuon,Hgg,5000,0.002400000113993883,0.048930972814559937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
d0_tanh,Hgg,5000,-0.00013319801655597985,0.07300135493278503,-1.0,-0.040358206890523426,-0.01567137651145458,0.0,0.0,0.0,0.014419879158958794,0.03470168042928072,1.0
d0err_clip,Hgg,5000,0.0052956403233110905,0.005655336659401655,0.0,0.0,0.0,0.0,0.0,0.010999999940395355,0.013000000268220901,0.014999999664723873,0.01759999990463257
dz_tanh,Hgg,5000,0.0012935904087498784,0.06878022104501724,-0.999966025352478,-0.10832347854971885,-0.04575294964015484,0.0,0.0,0.0,0.04855358786880971,0.11597418092191245,0.9932671785354614
dzerr_clip,Hgg,5000,0.017472440376877785,0.021274428814649582,0.0,0.0,0.0,0.0,0.0,0.031599998474121094,0.07500000298023224,0.08470000326633453,0.08820000290870667
d_eta,Hgg,5000,0.000365613930625841,0.10331927984952927,-0.45968157052993774,-0.2446201851963997,-0.16356455087661742,-0.07038819789886475,0.0014633536338806152,0.06965886056423187,0.1655904084444046,0.23556404709815995,0.49782460927963257
d_phi,Hgg,5000,0.0004064954409841448,0.10295002907514572,-0.4435981810092926,-0.24162209525704384,-0.1651642806828022,-0.06909787282347679,0.0018675922765396535,0.06980562768876553,0.16174756661057474,0.24145949423313165,0.5387267470359802
part_pt_log,H4q,5000,2.038562774658203,0.3119727671146393,1.1213796138763428,1.3689700961112976,1.5490902543067933,1.8175629377365112,2.0235331058502197,2.243523061275482,2.579000771045685,2.800047290325165,3.1114203929901123
part_e_log,H4q,5000,2.0501627922058105,0.3744787275791168,0.9544208645820618,1.2733324682712555,1.4826734364032745,1.7800585627555847,2.023545026779175,2.2964019775390625,2.7068901896476745,2.9657764506340034,3.5276026725769043
part_logptrel,H4q,5000,2.022352457046509,0.2857397496700287,1.1661204099655151,1.4110127413272857,1.5718187510967254,1.8218954205513,2.011828660964966,2.2084378004074097,2.520335018634796,2.713646531105042,3.047276735305786
part_logerel,H4q,5000,2.0084893703460693,0.2884543836116791,1.1641435623168945,1.3911265814304352,1.5506752550601959,1.8083670139312744,1.997799277305603,2.1976991295814514,2.5096660375595095,2.7051450061798095,3.033790349960327
raw_dR,H4q,5000,0.12296650558710098,0.07106715440750122,0.0010171647882089019,0.014016901636496187,0.027437182236462833,0.07077778689563274,0.11234605312347412,0.16396208107471466,0.2500400662422181,0.3267233592271807,0.589560866355896
charge,H4q,5000,0.004600000102072954,0.7231727838516235,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,1.0
isChargedHadron,H4q,5000,0.5163999795913696,0.4997309744358063,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
isNeutralHadron,H4q,5000,0.2558000087738037,0.43630993366241455,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
isPhoton,H4q,5000,0.22120000422000885,0.41505491733551025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
isElectron,H4q,5000,0.003800000064074993,0.06152690574526787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
isMuon,H4q,5000,0.00279999990016222,0.05284089967608452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
d0_tanh,H4q,5000,0.0009606234380044043,0.08100287616252899,-0.9999999403953552,-0.08932632252573967,-0.0190468362532556,-0.0009463405731366947,0.0,0.00039540322177344933,0.017918560095131406,0.08742810383439086,1.0
d0err_clip,H4q,5000,0.005740019958466291,0.005549613852053881,0.0,0.0,0.0,0.0,0.009499999694526196,0.010999999940395355,0.013000000268220901,0.014399999752640724,0.01759999990463257
dz_tanh,H4q,5000,2.120514000125695e-05,0.07146281003952026,-0.9992217421531677,-0.1584950251877308,-0.05338186006993055,-0.001907997124362737,0.0,0.0018657470063772053,0.05108644776046276,0.15118703231215516,0.9877684116363525
dzerr_clip,H4q,5000,0.01901189796626568,0.021202806383371353,0.0,0.0,0.0,0.0,0.028300000354647636,0.031599998474121094,0.07500000298023224,0.08500000089406967,0.08820000290870667
d_eta,H4q,5000,-3.3803178666858e-05,0.09969237446784973,-0.5023806095123291,-0.23136748597025872,-0.16421268060803412,-0.06521103531122208,0.0008964240550994873,0.06410388648509979,0.16222641468048102,0.2424113845825196,0.4576202630996704
d_phi,H4q,5000,0.0008447473519481719,0.1011534184217453,-0.47952592372894287,-0.25197856992483136,-0.16318146884441376,-0.06154647748917341,1.2278556823730469e-05,0.06517242826521397,0.16741004288196565,0.23587012290954595,0.4923555254936218
part_pt_log,Hqql,5000,2.5409231185913086,0.36421453952789307,1.2640790939331055,1.7229568314552308,1.925346976518631,2.280772566795349,2.5489394664764404,2.822187304496765,3.111237370967865,3.2780449581146254,3.5194597244262695
part_e_log,Hqql,5000,2.5381579399108887,0.4193999171257019,1.1158850193023682,1.6152696490287781,1.8477159857749939,2.238739311695099,2.547695755958557,2.8286556601524353,3.232746982574463,3.4766461086273206,3.8579046726226807
part_logptrel,Hqql,5000,2.53332257270813,0.3477904498577118,1.3728927373886108,1.7555701863765716,1.9462658941745759,2.278369903564453,2.5353065729141235,2.812029540538788,3.07232129573822,3.169845185279846,3.2753963470458984
part_logerel,Hqql,5000,2.5249016284942627,0.3510095179080963,1.234636664390564,1.7122316765785217,1.9351848781108856,2.2692490816116333,2.5258612632751465,2.8073580861091614,3.0638078570365908,3.1685997939109805,3.2693674564361572
raw_dR,Hqql,5000,0.0946509838104248,0.060931939631700516,0.0006729162996634841,0.010001275464892387,0.021319209970533846,0.05028196796774864,0.08174152672290802,0.12321323715150356,0.2115634895861149,0.2882414594292646,0.509501576423645
charge,Hqql,5000,0.003599999938160181,0.9112557768821716,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,1.0
isChargedHadron,Hqql,5000,0.1565999984741211,0.363423228263855,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
isNeutralHadron,Hqql,5000,0.08020000159740448,0.271602600812912,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
isPhoton,Hqql,5000,0.08940000087022781,0.2853202521800995,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
isElectron,Hqql,5000,0.3384000062942505,0.473165363073349,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
isMuon,Hqql,5000,0.3353999853134155,0.4721301198005676,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
d0_tanh,Hqql,5000,-0.0007431654375977814,0.03280751034617424,-1.0,-0.028673669118434192,-0.01733270036056638,-0.005867586238309741,0.0,0.005673264153301716,0.016929657198488712,0.026503795571625247,0.7962118983268738
d0err_clip,Hqql,5000,0.009056299924850464,0.004217840731143951,0.0,0.0,0.0,0.009499999694526196,0.010999999940395355,0.010999999940395355,0.013700000010430813,0.013700000010430813,0.014999999664723873
dz_tanh,Hqql,5000,0.00037534808507189155,0.044828999787569046,-0.9972997307777405,-0.10029173582792282,-0.05654164720326662,-0.017800440080463886,0.0,0.017344968393445015,0.058665148541331306,0.11468041643500361,0.856281578540802
dzerr_clip,Hqql,5000,0.03035762347280979,0.019768889993429184,0.0,0.0,0.0,0.03099999949336052,0.03180000185966492,0.03180000185966492,0.08500000089406967,0.08500000089406967,0.08500000089406967
d_eta,Hqql,5000,0.0009831039933487773,0.0802716314792633,-0.5078660845756531,-0.2028332197666168,-0.1268173336982727,-0.04570513125509024,0.0015345998108386993,0.04872332513332367,0.13089021444320684,0.2077747008204462,0.3537665605545044
d_phi,Hqql,5000,-0.0009774758946150541,0.07890533655881882,-0.37079769372940063,-0.20105098709464073,-0.12672147750854493,-0.04835119470953941,-0.00044989585876464844,0.04510591086000204,0.12676809430122377,0.20476052775979042,0.40703868865966797
part_pt_log,Zqq,5000,2.2672622203826904,0.3346625566482544,1.1881335973739624,1.5271603775024414,1.7201252341270448,2.030803680419922,2.262537956237793,2.494715094566345,2.832917332649231,3.0587557888031016,3.496790885925293
part_e_log,Zqq,5000,2.287421464920044,0.40564680099487305,0.9801754355430603,1.451632446050644,1.6478152811527251,1.9966194927692413,2.2633473873138428,2.5600799322128296,2.990940833091736,3.3218187260627765,3.773179531097412
part_logptrel,Zqq,5000,2.25740385055542,0.31315040588378906,1.2755461931228638,1.5672245025634766,1.749460405111313,2.0353901386260986,2.249490737915039,2.4711135625839233,2.7849613666534423,2.9773113799095157,3.2442514896392822
part_logerel,Zqq,5000,2.2497682571411133,0.31511589884757996,1.2418172359466553,1.550592864751816,1.7367815375328064,2.026424467563629,2.240885019302368,2.4631043076515198,2.780890905857086,2.9685328388214116,3.219449758529663
raw_dR,Zqq,5000,0.0881812572479248,0.0510995127260685,0.001956968568265438,0.010896959835663437,0.02436200827360153,0.051835729740560055,0.07909568026661873,0.1151322778314352,0.18175287172198298,0.25030412554740933,0.6373389363288879
charge,Zqq,5000,0.004600000102072954,0.7360563278198242,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,1.0
isChargedHadron,Zqq,5000,0.5192000269889832,0.49963122606277466,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
isNeutralHadron,Zqq,5000,0.2176000028848648,0.4126138985157013,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
isPhoton,Zqq,5000,0.24060000479221344,0.4274478256702423,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
isElectron,Zqq,5000,0.009999999776482582,0.09949874877929688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000218279,1.0
isMuon,Zqq,5000,0.012600000016391277,0.1115403100848198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
d0_tanh,Zqq,5000,0.0022184867411851883,0.09883200377225876,-0.9999997615814209,-0.2693592321872711,-0.028467342816293238,-0.0012801915872842073,0.0,0.0016161731618922204,0.03516647685319186,0.32892932325601626,1.0
d0err_clip,Zqq,5000,0.005931519903242588,0.00552624324336648,0.0,0.0,0.0,0.0,0.009499999694526196,0.010999999940395355,0.013700000010430813,0.014399999752640724,0.015699999406933784
dz_tanh,Zqq,5000,0.0002883357519749552,0.11104685068130493,-0.9919642806053162,-0.4295261996984482,-0.0726470023393631,-0.0031443681800737977,0.0,0.00407499133143574,0.07488198876380929,0.3708326998353018,0.9999725222587585
dzerr_clip,Zqq,5000,0.020182879641652107,0.0222275760024786,0.0,0.0,0.0,0.0,0.028300000354647636,0.03180000185966492,0.08139999955892563,0.08500000089406967,0.08500000089406967
d_eta,Zqq,5000,-0.0011750513222068548,0.07137705385684967,-0.34559762477874756,-0.17734836161136627,-0.11580277606844902,-0.04661986231803894,-0.0015790164470672607,0.04650314152240753,0.11213302612304689,0.1721540082991124,0.3646111488342285
d_phi,Zqq,5000,-0.00041649327613413334,0.07273826748132706,-0.4279811978340149,-0.17208958595991133,-0.11565137840807437,-0.046585929580032825,-0.0007411241822410375,0.04487702529877424,0.11696856021881105,0.17820987805724153,0.622544527053833
part_pt_log,Wqq,5000,2.2852418422698975,0.32690683007240295,1.192006230354309,1.5695315599441528,1.7526849269866944,2.057186484336853,2.2825069427490234,2.5092998147010803,2.8345543265342714,3.0239401030540485,3.4199860095977783
part_e_log,Wqq,5000,2.3506999015808105,0.41185882687568665,1.086484432220459,1.4909592139720917,1.7035627722740174,2.059964656829834,2.331996202468872,2.620668113231659,3.0684116244316106,3.356355297565461,3.7751383781433105
part_logptrel,Wqq,5000,2.2735443115234375,0.3011970818042755,1.2650963068008423,1.6131448030471802,1.7794362545013427,2.063964009284973,2.2696006298065186,2.4788448810577393,2.7869972944259644,2.944969787597657,3.173980712890625
part_logerel,Wqq,5000,2.267146110534668,0.3030913472175598,1.2571388483047485,1.5976281452178955,1.7722438037395478,2.0573886036872864,2.2630844116210938,2.4765924215316772,2.780394506454468,2.943904492855073,3.1559925079345703
raw_dR,Wqq,5000,0.08591417968273163,0.05167641490697861,0.0013223439455032349,0.010667340606451034,0.023035207483917474,0.05114898085594177,0.07725892215967178,0.11030870117247105,0.1744076654314995,0.25333459228277255,0.5747345685958862
charge,Wqq,5000,0.0722000002861023,0.7165104150772095,-1.0,-1.0,-1.0,0.0,0.0,1.0,1.0,1.0,1.0
isChargedHadron,Wqq,5000,0.5095999836921692,0.49990785121917725,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
isNeutralHadron,Wqq,5000,0.22660000622272491,0.4186316132545471,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
isPhoton,Wqq,5000,0.2547999918460846,0.43574875593185425,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
isElectron,Wqq,5000,0.005200000014156103,0.07192329317331314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
isMuon,Wqq,5000,0.003800000064074993,0.06152690574526787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
d0_tanh,Wqq,5000,0.0012204411905258894,0.06282854825258255,-0.9999989867210388,-0.08089594654738903,-0.018149794824421403,-4.4619276877710945e-06,0.0,0.0009379301918670535,0.019940895587205888,0.08995896339416522,0.9999999403953552
d0err_clip,Wqq,5000,0.0057268403470516205,0.005606810562312603,0.0,0.0,0.0,0.0,0.008799999952316284,0.010999999940395355,0.013700000010430813,0.014399999752640724,0.01759999990463257
dz_tanh,Wqq,5000,0.002544078743085265,0.06641964614391327,-0.8379783630371094,-0.1549212221801281,-0.055694518983364104,-0.0010614888742566109,0.0,0.002523999661207199,0.06033426839858295,0.20315483331680353,0.9664783477783203
dzerr_clip,Wqq,5000,0.020611200481653214,0.024116089567542076,0.0,0.0,0.0,0.0,0.028300000354647636,0.03180000185966492,0.08169999718666077,0.08500000089406967,0.08820000290870667
d_eta,Wqq,5000,0.0009157515596598387,0.07183335721492767,-0.5701889395713806,-0.17703429162502288,-0.11237318217754363,-0.044600389897823334,0.0015216916799545288,0.046051159501075745,0.11281234957277775,0.1746519935131075,0.4490465521812439
d_phi,Wqq,5000,0.0003301692777313292,0.06993367522954941,-0.4642428755760193,-0.1689571964740753,-0.11011030189692973,-0.04372770059853792,-0.0007131695747375488,0.04518859926611185,0.11066900491714485,0.1709876810014249,0.5268405079841614
part_pt_log,Tbqq,5000,2.0297694206237793,0.31600674986839294,1.1104223728179932,1.3635195803642273,1.523693597316742,1.8093186020851135,2.0187976360321045,2.246366500854492,2.5638646245002747,2.783850598335267,3.335282564163208
part_e_log,Tbqq,5000,2.0230300426483154,0.380494624376297,0.9491986036300659,1.24373251080513,1.4336588203907012,1.756796956062317,2.004576086997986,2.269933044910431,2.6845011949539184,2.9672870469093326,3.5769667625427246
part_logptrel,Tbqq,5000,2.019021987915039,0.2916378080844879,1.1883620023727417,1.3951598167419434,1.556830894947052,1.8156091570854187,2.007159113883972,2.2180516123771667,2.5159706711769103,2.701437833309174,3.074286937713623
part_logerel,Tbqq,5000,1.994381308555603,0.29867076873779297,1.0086392164230347,1.3294721996784211,1.512518084049225,1.7889613807201385,1.9843151569366455,2.197589337825775,2.495982873439789,2.6929807782173163,3.0666935443878174
raw_dR,Tbqq,5000,0.17449866235256195,0.10195820033550262,0.0019993071909993887,0.01624367609620094,0.040634145401418215,0.0982961542904377,0.1568964719772339,0.23449480161070824,0.36403735131025317,0.48418125033378623,0.6955906748771667
charge,Tbqq,5000,0.004999999888241291,0.7438917756080627,-1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,1.0,1.0
isChargedHadron,Tbqq,5000,0.5085999965667725,0.49992603063583374,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
isNeutralHadron,Tbqq,5000,0.22139999270439148,0.41518911719322205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
isPhoton,Tbqq,5000,0.22519999742507935,0.4177139699459076,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
isElectron,Tbqq,5000,0.021400000900030136,0.1447136551141739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
isMuon,Tbqq,5000,0.023399999365210533,0.15117023885250092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
